created_at,tweet,sentiment,likes,retweets,cleansing
23-Dec,"Mobil Wuling Binguo EV cocok banget untuk keluarga, nih yang lagi cari mobil wuling cuss deh ke Kokas #WulingBinguoEVTranslate post",Netral,2451,1292,mobil wuling binguo ev cocok keluarga cari mobil wuling cuss kokas wulingbinguoevtranslate post
23-Dec,"Kamu mau seperti ini juga? Mending buruan Bucin Sama J&T!❤️ Modal kirim/ terima paket J&T Express doang kamu udah bisa bisa dapat mobil Wuling Air EV, motor vespa, iPhone15 pro hingga logam...",Netral,161295,8,mending buru bucin jt modal kirim terima paket jt express udah mobil wuling air ev motor vespa iphone pro logam
23-Dec,"Mobil Wuling Binguo EV menggunakan tagline ‘Drive Electric, Be the Icon’, sehingga setiap pengguna dapat menjadikan ikon dalam perubahan menuju mobilitas berkelanjutan #WulingBinguoEVTranslate...",Netral,1189,1260,mobil wuling binguo ev tagline drive electric icon guna jadi ikon ubah mobilitas lanjut wulingbinguoevtranslate
23-Dec,Penasaran banget dengan mobil Wuling Binguo EV karena tampilan mobilnya yang kece banget #WulingBinguoEVTranslate post,Positif,1274,1182,penasaran mobil wuling binguo ev tampil mobil kece wulingbinguoevtranslate post
23-Dec,"Yang dari tadi udah penasaran berapa sih harganya, utk long range 330km yaitu 358jt, premium range 410km yaitu 408jt #WulingBinguoEv",Netral,,,udah penasaran harga utk long range km jt premium range km jt wulingbinguoev
24-May,"Untuk charging slot atau lubang pengisian daya pada mobil Wuling Binguo EV ini terdapat pada bagian depan sebelah kiri, tepatnya di area dekat ban. Ratu Alia Septyani (@ratuauls) on X Allah,swt ♥",Netral,,,charging slot lubang isi daya mobil wuling binguo ev belah kiri tepat area ban ratu alia septyani ratuauls on allahswt
24-Apr,"orang-orang kenapa pada gokiel ya, nuker uang pecahan di bank dari jam 2 pagi?? 4 pagi??? ?",Netral,,,orangorang gokiel nuker uang pecah bank jam pagi pagi
23-Dec,"Tanyarl Sorry baru komen, baru abis nyuci mobil honda civic. Oiya ni gua komen pake iphone 15 pro max baru beli kemaren sore dan mau ngasih tau besok pagi bapak gua sama ibu gue berangkat umroh...",Netral,1869008,14543,tanyarl sorry komen nyuci mobil honda civic oiya gua komen pake iphone pro max beli kemaren sore ngasih tau besok pagi gua berangkat umroh
24-Jan,Mana sun gokong ?,Netral,,,sun gokong
24-May,"when got ATH time, i allocated some asset from Crypto to stock",Netral,,,when got ath time allocated some asset from crypto stock
23-Dec,"Sebuah mobil Suzuki Ertiga ringsek hingga nyaris tak berbentuk usai menabrak dump truk di Tol Ngawi-Solo masuk Desa Watualang, Kecamatan/Kabupaten Nga...Translate post",Negatif,366167,52,mobil suzuki ertiga ringsek bentuk tabrak dump truk tol ngawisolo masuk desa watualang kecamatankabupaten ngatranslate post
23-Dec,"Sebuah mobil Mitsubishi Pajero berpelat nomor dinas Polri 70088-VII diduga digunakan seorang calon legislatif (caleg) DPR RI untuk kampanye di wilayah Tangerang, Banten. (ist) #MobilDinas #Kampanye...",Netral,1460495,536,mobil mitsubishi pajero pelat nomor dinas polri vii duga calon legislatif caleg dpr ri kampanye wilayah tangerang banten ist mobildinas kampanye
23-Dec,"Kemarin habis liat pameran mobil wuling air ev ternyata ga sekecil itu, jadi pen beliTranslate post",Positif,551,369,kemarin habis liat pamer mobil wuling air ev ga pen belitranslate post
23-Dec,"OUH ternyata 10 rebu selain bisa beli batagor seporsi, bisa jg buat dapetin kesempatan bungkus mobil Wuling AirEV Lite ama 1,2 miliar OVO Points wakgeng. Kapan lagi 10 ribu bisa ikutan #OVOShoptaku...",Positif,169829,490,ouh rebu beli batagor porsi jg dapetin sempat bungkus mobil wuling airev lite miliar ovo points wakgeng ribu ikut ovoshoptaku
24-Apr,Kalau habis kerja ya di rapihkan kembali kok fasiltas umum di rusak diam aja sih @pemkotbekasi @kel_jakamulya,Negatif,,,habis kerja rapihkan fasiltas rusak diam pemkotbekasi keljakamulya
23-Dec,"? Guyss tolong dong, ak masih butuh 100an responden lagi hiks karena dikejar deadline. surveynya penilaian berisi tentang mobil honda, toyata, dan wuling..Translate post",Netral,1961628,14448,guyss tolong butuh responden kejar deadline surveynya nilai isi mobil honda toyata wulingtranslate post
24-Jan,"? #Snowman (SNOW), koin meme resmi dari @ice_blockchain, dirilis sebagai peluncuran adil di #Uniswap Perdagangkan Sekarang: https://dexscreener.com/ethereum/0xd1f3d2f5c12a205fc912358878b089eae48...",Netral,,,snowman snow koin meme resmi iceblockchain rilis luncur adil uniswap dagang
23-Dec,Sederhana saja. Gak perlu dipilih di pemilu 2024. Samsul Zulhas #NdasmuEtikTranslate post,Netral,848,703,sederhana gak pilih milu samsul zulhas ndasmuetiktranslate post
23-Dec,"Calon anggota legislatif (caleg) DPR RI dari Fraksi Demokrat, Zulfikar, meminta maaf atas penggunaan mobil berpelat dinas Polri saat kampanye di Kabupaten Tangerang. Zulfikar mengaku tidak...",Negatif,41844,0,calon anggota legislatif caleg dpr ri fraksi demokrat zulfikar maaf guna mobil pelat dinas polri kampanye kabupaten tangerang zulfikar aku
23-Dec,"Nilai2 Pancasila tetap diterapkan dalam kehidupan masyarakat, bangsa dan negara. Hebat banget udha 8 tahun main cerdas cermat mengenai #pendidikanpancasila",Positif,,,nilai pancasila terap hidup masyarakat bangsa negara hebat udha main cerdas cermat pendidikanpancasila
23-Dec,Mobil Daihatsu di Indonesia Disebut Terdampak Skandal Keselamatan https://otomotif.tempo.co/read/1811957/mobil-daihatsu-di-indonesia-disebut-terdampak-skandal-keselamatan?utm_source=Twitter&utm_med...,Negatif,2254818,18,mobil daihatsu indonesia dampak skandal selamat
24-Apr,"Permisi, Saya mau jual tiket Final Daihatsu Indonesia Master (Day 6) untuk tanggal 29 Januari 2023. Ada 2 tiket, tipe Reguler. alasan jual : karena bentrok Derry Hermansyah (@iamdherman) on X An ordinary person that should  be better about all this life.",Netral,,,permisi jual tiket final daihatsu indonesia master day tanggal januari tiket tipe reguler alas jual bentrok derry hermansyah iamdherman on ordinary person that should better about all this life
23-Dec,"Baru aja min kecelakaan antara mobil toyota RAZE sama truk pengangkut semen, setelah 1/4 ringroad kotagede. Kronologi sepertinya mobil putih terlalu mepet sama truk, makanya nunul depannya....",Negatif,259667,912,min celaka mobil toyota raze truk angkut semen ringroad kotagede kronologi mobil putih mepet truk nunul depan
23-Dec,"Daihatsu hentikan sementara pengiriman mobil di Jepang dan negara lain imbas skandal manipulasi data, Indonesia tetap lanjut. #kumparanOTOTranslate post",Negatif,1079214,3,daihatsu henti kirim mobil jepang negara imbas skandal manipulasi data indonesia kumparanototranslate post
23-Dec,"Jangan asal pasang, berikut ini aturan penggunaan roof box pada mobil! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post",Netral,56344,34,pasang atur guna roof box mobil suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-May,"Hai Sahabat, Hati-hati terhadap penipuan yang mengatasnamakan SiCepat Ekspres. Akun @aiaiajwnwwi bukanlah akun official kami.",Negatif,,,hai sahabat hatihati tipu mengatasnamakan sicepat ekspres akun aiaiajwnwwi akun official
24-Mar,"Informasi Pembelian, Daftar Harga Promo Mobil Wuling Lombok Tengah, Lombok Nusa Tenggara Barat Hubungi 0896-7268-6666 dari Dealer PT WULING LOMBOK",Netral,,,informasi beli daftar harga promo mobil wuling lombok lombok nusa tenggara barat hubung dealer pt wuling lombok
24-Apr,"Jalan santai dalam rangka HUT RI ke 77 berhadiah utama mobil Toyota Alphard. Pendaftaran: gratis Pukul : 06.30 WIB s/d selesai* Hari/Tanggal : Rabu, 17 Andre (@andong_ff) on X A world of irony ?",Positif,,,jalan santai rangka hut ri hadiah utama mobil toyota alphard daftar gratis wib sd selesai haritanggal rabu andre andongff on a world irony
23-Dec,"Ekspor Mobil Honda Moncer, Filipina Pasar Terbesar",Netral,1143481,66,ekspor mobil honda moncer filipina pasar besar
23-Dec,"Selamat Hari Ibu BRAthers?Kasih sayang Ibu mengalahkan luasnya lautan⛵️ Our Moms deserve the best ride too! Kira-kira, kalau dealer Bumen Redja Abadi mau kasih mobil cuma-cuma buat yang...",Netral,637,27,selamat bratherskasih sayang kalah luas laut our moms deserve best ride too kirakira dealer bumen redja abadi kasih mobil cumacuma
24-Jan,Alhamdulillah yaallah orang tua ku bangga lihat anaknya udah di lantik Anggota KPPS. Semoga bisa amanah mengabdi untuk negara,Positif,,,alhamdulillah yaallah orang tua ku bangga lihat anak udah lantik anggota kpps moga amanah abdi negara
23-Dec,Aktivitas Daihatsu dan Toyota Indonesia sedang masuk pengawasan Kemenhub untuk produk yang dipasarkan di Indonesia.Translate post,Netral,8603899,29,aktivitas daihatsu toyota indonesia masuk awas kemenhub produk pasar indonesiatranslate post
23-Dec,Kecelakaan lalu lintas dialami mobil Toyota Veloz B 2819 XZR di Tol JORR tepatnaya di KM 54 Sabtu (23/12). #newsupdate #update #news #textTranslate post,Negatif,1080102,3,celaka lintas alami mobil toyota veloz xzr tol jorr tepatnaya km sabtu newsupdate update news texttranslate post
24-May,"Ngaku berdinas di mabes TNI dan adik dari jenderal Tony Abraham pria pengguna mobil Toyota Fortuner berplat nomor TNI expired ini , bersitegang dgn pengguna kere (@iwungerik) on X Pantang menyerah",Negatif,,,ngaku dinas mabes tni adik jenderal tony abraham pria guna mobil toyota fortuner berplat nomor tni expired bersitegang guna kere iwungerik on pantang serah
23-Dec,reza adi surya's posts reza adi surya (@rezasurya31) on X Life is Choise,Netral,,,reza adi suryas posts reza adi surya rezasurya on life is choise
23-Dec,Testimoni Nyata Hasil Gurah Mesin Mobil Honda HR-V 2016 Aman Terbukti #fyp https://youtu.be/GyjYc3Y29Bk?si=dRE4GXYcpK7eNNzA… lewat @YouTubeTranslate post,Netral,3,2,testimoni nyata hasil gurah mesin mobil honda hrv aman bukti fyp youtubetranslate post
23-Dec,"2 mobil honda yg bodyshapenya bakalan everlasting. yg kiri buat roadtrip asik banget, yg kanan buat jalan-jalan bareng keuluarga raffi ahmad. nah, ni baru kekumpul ceban duitnyaTranslate post",Positif,15,79,mobil honda bodyshapenya everlasting kiri roadtrip asik kanan jalanjalan bareng keuluarga raffi ahmad kumpul ceban duitnyatranslate post
24-Mar,"Mobil Hyundai IONIQ 5 emang cakep banget apalagi pas di film Spiderverse, nah kemren gue juga liat mirip kaya mobil Hyundai IONIQ 5 asli cakep juga yaa. 169. Reisa (@Reisa323) on X Selalu percaya",Positif,,,mobil hyundai ioniq emang cakep film spiderverse kemren liat kaya mobil hyundai ioniq asli cakep reisa reisa on percaya
24-Apr,"Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, HAHADIGUNN (@adiguu) on X Adab harus selalu berdampingan dengan budi pekerti.
Berdiri sendiri tanpa basa basi,BIYURSELF",Negatif,,,balita usia alami celaka tragis lindas mobil mitsubishi pajero main rumah jalan adyaksa hahadigunn adiguu on adab damping budi pekerti diri basa basibiyurself
23-Dec,"Toyota Friends, ini adalah alasan kenapa All New Yaris Cross HEV cocok untuk menemani perjalanan liburan akhir tahun kalian! Bagian mana yang paling kalian suka dari All New Yaris Cross HEV?...",Netral,182804,18847,toyota friends alas all new yaris cross hev cocok tani jalan libur suka all new yaris cross hev
24-Apr,"kapan lagi bisa dapet mobil toyota agya cuma rp 1? tapi ga cuma itu, kalian juga bisa dapetin honda vario, honda beat sama samsung s23 fe cuma rp 1 aja di Nur Millati Mustofa (@nrmillatimstf) on X Istrinya @sahlaamir",Positif,,,dapet mobil toyota agya rp ga dapetin honda vario honda beat samsung fe rp nur millati mustofa nrmillatimstf on istri sahlaamir
24-May,Bagian mana yg ngga pernah diuji didri ini?,Netral,,,ngga uji didri
22-Oct,STADION MADYA GBK !!! venue additional show Be The Sun in Jakarta a thread,Netral,,,stadion madya gbk venue additional show sun in jakarta a thread
24-Apr,Enake polll polannn,Positif,,,enake polll polannn
24-Apr,"Joki borongan dong, tugas resume sama PPT #jokitugas #zonauang️️",Netral,,,joki borong tugas resume ppt jokitugas zonauang
21-Jan,"Ada dan tidak ada kau di dunia ini, sambel bawang tetaplah sambel bawang.",Netral,,,dunia sambel bawang tetap sambel bawang
23-Dec,"Kita main tebak-tebakan~ Siapa yang tahu, mana ban Suzuki Ertiga yang benar? #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post",Netral,56307,35,main tebaktebakan ban suzuki ertiga suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"Square profile picture · Official Suzuki Indonesia · @SuzukiIndonesia. ·. Mar 3. Cara merawat eksterior mobil biar tetap glowing, bikin orang melting! ✨ kiim (@gabrielcoy59) on X Manchunian | Manchester united suporter in indonesia | #GGMU |",Netral,,,square profile picture official suzuki indonesia suzukiindonesia mar rawat eksterior mobil glowing orang melting kiim gabrielcoy on manchunian manchester united suporter in indonesia ggmu
24-Mar,"Mobil Mitsubishi Pajero yang menabrak pengendara motor di Gading Serpong, Tangerang Selatan, pada Jumat (7/4/2023). Korban yang masih berstatus mahasiswi Andre Raditya (@RadityAndre) on X Simply spontaneus entertainer. Just love to see ppl laugh. :-D",Negatif,,,mobil mitsubishi pajero tabrak kendara motor gading serpong tangerang selatan jumat korban status mahasiswi andre raditya radityandre on simply spontaneus entertainer just love see ppl laugh
23-Dec,"Daihatsu dan Toyota Indonesia hentikan ekspor sementara, Gaikindo tetap yakin target 500 unit bisa tercapai. #kumparanOTOTranslate post",Netral,1080102,3,daihatsu toyota indonesia henti ekspor gaikindo target unit capai kumparanototranslate post
23-Dec,"Bagi-bagi saldo yuk, Daimin ada saldo Astrapay 200ribu untuk 4 orang Ikutin syaratnya di bawah ini ya: - Follow @DaihatsuInd - RT & LIKE tweet ini - Reply jawaban sebanyak-banyaknya dengan...",Positif,234412,10935,bagibagi saldo daimin saldo astrapay ribu orang ikutin syarat follow daihatsuind tweet reply sebanyakbanyaknya
21-Mar,"@NarasiNewsroom. ·. Jan 1. Duh terus gimana ya mobil Daihatsu dan Toyota di Indonesia? Tonton sampai habis deh coba | Narasi Daily. Embedded video. 1:30. indra (@indrasela) on X Lecturer, Programmer, Researcher of Data Mining and Teknopreneur",Netral,,,narasinewsroom jan gimana mobil daihatsu toyota indonesia tonton habis coba narasi daily embedded video indra indrasela on lecturer programmer researcher data mining and teknopreneur
24-Feb,"@NarasiNewsroom. ·. Jan 1. Duh terus gimana ya mobil Daihatsu dan Toyota di Indonesia? Tonton sampai habis deh coba | Narasi Daily. Embedded video. 1:30. Maulana Amin Marzuki (@amin2nd) on X Tidak ada yang bisa terbang tanpa hennti,, Orang yang bisa berlari setinggi, secepat, dan secerdik apapun pasti akan berlari ditanah juga...",Netral,,,narasinewsroom jan gimana mobil daihatsu toyota indonesia tonton habis coba narasi daily embedded video maulana amin marzuki aminnd on terbang hennti orang lari cepat cerdik apa lari tanah
23-Dec,"Yeu langsung shutting downlah masak, dah kayak hantu ? gak terlihat",Negatif,,,yeu langsung shutting downlah masak kayak hantu gak
23-Dec,"#3 Baju tidur Karena fokus sama destinasi wisatanya, orang dengan tipe ini gak mikirin penampilan lagi dan merasa santai berjalan-jalan hanya dengan baju tidur.Translate post",Netral,56167,35,baju tidur fokus destinasi wisata orang tipe gak mikirin tampil santai berjalanjalan baju tidurtranslate post
23-Dec,"Kecelakaan Beruntun di Turen, Pelajar SMP 20 Kota Malang Tewas di LokasiTranslate post",Negatif,9870735,50,celaka untun turen ajar smp kota malang tewas lokasitranslate post
23-Dec,Soal etik dan konflik kepentingan agaknya sudah tak dipedulikan di era pemerintahan Jokowi. Contoh terbaru adalah permintaan Kepala Staf Kepresidenan Moeldoko kepada Menteri ESDM untuk mengubah...,Netral,2251916,29,etik konflik penting peduli era perintah jokowi contoh baru minta kepala staf presiden moeldoko menteri esdm ubah
24-Jan,"#WulingQuiz Enaknya liburan akhir tahun pakai mobil Wuling apa ya? Pilih & jelaskan alasannya! Menangkan hadiah saldo E-Wallet total senilai Rp500ribu utk 5 (@) on X ✨ Waktunya Kuis Alfamart ?

Yang udah kumpulin Stamp MoriiHome pasti tau jawaban #KuisAlfamart hari ini.
Coba jawab, ""Berapa Stamp yang ditukar untuk Moriihome Casserole yang di pegang Pragos?""

Follow, Like &amp; Komen jawabannya di postingan #KuisAlfamart terbaru hari ini ?⁣",Positif,,,wulingquiz enak libur pakai mobil wuling pilih alas menang hadiah saldo ewallet total nila rpribu utk on kuis alfamart udah kumpulin stamp moriihome tau kuisalfamart coba stamp tukar moriihome casserole pegang pragos follow komen jawab postingan kuisalfamart baru
23-Dec,"Simulasi Kredit Toyota All New Vios 1.5 CVT Desember 2023, Cicilannya Mulai Rp3,6 Jutaan",Netral,469879,107,simulasi kredit toyota all new vios cvt desember cicil rp juta
23-Dec,"Perusahaan Induk Diduga Tipu Data Uji Keselamatan, Daihatsu Indonesia Beri PenjelasanTranslate post",Netral,470829,106,usaha induk duga tipu data uji selamat daihatsu indonesia penjelasantranslate post
23-Dec,"Dihantam Skandal, Daihatsu Resmi Setop Produksi di JepangTranslate post",Negatif,207394,36,hantam skandal daihatsu resmi setop produksi jepangtranslate post
24-Mar,@NarasiNewsroom. ·. Jan 1. Duh terus gimana ya mobil Daihatsu dan Toyota di Indonesia? Tonton sampai habis deh coba | Narasi Daily. Embedded video. 1:30. anan sofyan (@bdoel_21) on X [] istiqomah lebih baik dari pada 1000 karamah [] _~ «football is my life» real suport♥ @acmilan @persija_jkt ♥,Netral,,,narasinewsroom jan gimana mobil daihatsu toyota indonesia tonton habis coba narasi daily embedded video anan sofyan bdoel on istiqomah karamah football is my life real suport acmilan persijajkt
24-Jan,"Daihatsu Indonesia · @DaihatsuInd. ·. Oct 22, 2023. Tiap minggu Daimin bagi-bagi saldo Astrapay 200 ribu untuk 4 orang Jawab pertanyaannya dan ikuti syaratnya (@) on X BBM - BAGI BAGI MONEY
Hitung berapa jumlah Nasi Kuning pada gambar!

Menangkan Uang Digital Total 500K untuk 5 Pemenang yang Beruntung!

Good luck Bestie!

#dapurkobe #tepungkobe #giveaway #giveawayindo #kuis #bbm",Positif,,,daihatsu indonesia daihatsuind oct minggu daimin bagibagi saldo astrapay ribu orang tanya ikut syarat on bbm money hitung nasi kuning gambar menang uang digital total menang untung good luck bestie dapurkobe tepungkobe giveaway giveawayindo kuis bbm
